"addresss" "category" "createdAt" "descript" "indicentId" "location.__type" "location.latitude" "location.longitude" "objectId" "pdDiscrict" "pdId" "resolution" "timestamp" "updatedAt" "weight"
"__type97" "0 Block of UNITEDNATIONS PZ" "NON-CRIMINAL" "2015-03-09T10:24:43.603Z" "AIDED CASE, MENTAL DISTURBED" 150156802 "GeoPoint" 37.7799444052046 -122.414317857881 "w4v2CvDGQV" "TENDERLOIN" 15015680264020 "UNFOUNDED" "Date" "2015-03-09T10:24:43.603Z" 1
"iso97" "0 Block of UNITEDNATIONS PZ" "NON-CRIMINAL" "2015-03-09T10:24:43.603Z" "AIDED CASE, MENTAL DISTURBED" 150156802 "GeoPoint" 37.7799444052046 -122.414317857881 "w4v2CvDGQV" "TENDERLOIN" 15015680264020 "UNFOUNDED" "2015-02-20T13:15:00.000Z" "2015-03-09T10:24:43.603Z" 1
"__type98" "400 Block of CROSSOVER DR" "LARCENY/THEFT" "2015-03-09T10:24:43.612Z" "GRAND THEFT FROM LOCKED AUTO" 156043057 "GeoPoint" 37.7686746439767 -122.478195467399 "icsChluf1h" "RICHMOND" 15604305706244 "NONE" "Date" "2015-03-09T10:24:43.612Z" 10
"iso98" "400 Block of CROSSOVER DR" "LARCENY/THEFT" "2015-03-09T10:24:43.612Z" "GRAND THEFT FROM LOCKED AUTO" 156043057 "GeoPoint" 37.7686746439767 -122.478195467399 "icsChluf1h" "RICHMOND" 15604305706244 "NONE" "2015-02-20T13:10:00.000Z" "2015-03-09T10:24:43.612Z" 10
"__type99" "TURK ST / LEAVENWORTH ST" "LARCENY/THEFT" "2015-03-09T10:24:43.620Z" "PETTY THEFT OF PROPERTY" 150156987 "GeoPoint" 37.7827931071006 -122.414056291891 "q6eGlLFEtb" "TENDERLOIN" 15015698706373 "NONE" "Date" "2015-03-09T10:24:43.620Z" 10
"iso99" "TURK ST / LEAVENWORTH ST" "LARCENY/THEFT" "2015-03-09T10:24:43.620Z" "PETTY THEFT OF PROPERTY" 150156987 "GeoPoint" 37.7827931071006 -122.414056291891 "q6eGlLFEtb" "TENDERLOIN" 15015698706373 "NONE" "2015-02-20T13:00:00.000Z" "2015-03-09T10:24:43.620Z" 10
"__type100" "3RD ST / REVERE AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.628Z" "INVESTIGATIVE DETENTION" 150156670 "GeoPoint" 37.7324323864471 -122.391522893042 "6VFWFa7uon" "BAYVIEW" 15015667064085 "NONE" "Date" "2015-03-09T10:24:43.628Z" 4
"iso100" "3RD ST / REVERE AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.628Z" "INVESTIGATIVE DETENTION" 150156670 "GeoPoint" 37.7324323864471 -122.391522893042 "6VFWFa7uon" "BAYVIEW" 15015667064085 "NONE" "2015-02-20T12:51:00.000Z" "2015-03-09T10:24:43.628Z" 4
"__type101" "BURNETT AV / HOPKINS AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.636Z" "SUSPICIOUS OCCURRENCE" 150156664 "GeoPoint" 37.7531366484967 -122.444640304924 "Ha4Ggb3ln8" "PARK" 15015666464070 "UNFOUNDED" "Date" "2015-03-09T10:24:43.636Z" 4
"iso101" "BURNETT AV / HOPKINS AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.636Z" "SUSPICIOUS OCCURRENCE" 150156664 "GeoPoint" 37.7531366484967 -122.444640304924 "Ha4Ggb3ln8" "PARK" 15015666464070 "UNFOUNDED" "2015-02-20T12:20:00.000Z" "2015-03-09T10:24:43.636Z" 4
"__type102" "BURNETT AV / HOPKINS AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.644Z" "INVESTIGATIVE DETENTION" 150156664 "GeoPoint" 37.7531366484967 -122.444640304924 "JpU6ikMWwX" "PARK" 15015666464085 "UNFOUNDED" "Date" "2015-03-09T10:24:43.644Z" 4
"iso102" "BURNETT AV / HOPKINS AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.644Z" "INVESTIGATIVE DETENTION" 150156664 "GeoPoint" 37.7531366484967 -122.444640304924 "JpU6ikMWwX" "PARK" 15015666464085 "UNFOUNDED" "2015-02-20T12:20:00.000Z" "2015-03-09T10:24:43.644Z" 4
"__type103" "500 Block of MISSION ST" "ASSAULT" "2015-03-09T10:24:43.653Z" "BATTERY" 150156573 "GeoPoint" 37.789490566489 -122.398017191587 "YQgCpYknnT" "SOUTHERN" 15015657304134 "NONE" "Date" "2015-03-09T10:24:43.653Z" 10
"iso103" "500 Block of MISSION ST" "ASSAULT" "2015-03-09T10:24:43.653Z" "BATTERY" 150156573 "GeoPoint" 37.789490566489 -122.398017191587 "YQgCpYknnT" "SOUTHERN" 15015657304134 "NONE" "2015-02-20T11:50:00.000Z" "2015-03-09T10:24:43.653Z" 10
"__type104" "2800 Block of OCTAVIA ST" "LARCENY/THEFT" "2015-03-09T10:24:43.661Z" "PETTY THEFT OF PROPERTY" 156042805 "GeoPoint" 37.798409097687 -122.428941565286 "eFDXAif8V6" "NORTHERN" 15604280506372 "NONE" "Date" "2015-03-09T10:24:43.661Z" 10
"iso104" "2800 Block of OCTAVIA ST" "LARCENY/THEFT" "2015-03-09T10:24:43.661Z" "PETTY THEFT OF PROPERTY" 156042805 "GeoPoint" 37.798409097687 -122.428941565286 "eFDXAif8V6" "NORTHERN" 15604280506372 "NONE" "2015-02-20T11:47:00.000Z" "2015-03-09T10:24:43.661Z" 10
"__type105" "BAY SHORE BL / OAKDALE AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.673Z" "INVESTIGATIVE DETENTION" 150156410 "GeoPoint" 37.7430506903112 -122.405242467114 "Ad1ECIpjRF" "BAYVIEW" 15015641064085 "NONE" "Date" "2015-03-09T10:24:43.673Z" 4
"iso105" "BAY SHORE BL / OAKDALE AV" "SUSPICIOUS OCC" "2015-03-09T10:24:43.673Z" "INVESTIGATIVE DETENTION" 150156410 "GeoPoint" 37.7430506903112 -122.405242467114 "Ad1ECIpjRF" "BAYVIEW" 15015641064085 "NONE" "2015-02-20T11:44:00.000Z" "2015-03-09T10:24:43.673Z" 4
"__type106" "0 Block of DORE ST" "ASSAULT" "2015-03-09T10:24:43.681Z" "THREATS AGAINST LIFE" 150156501 "GeoPoint" 37.7739274524819 -122.412933062384 "AYC1lr7zM9" "SOUTHERN" 15015650119057 "NONE" "Date" "2015-03-09T10:24:43.681Z" 10
"iso106" "0 Block of DORE ST" "ASSAULT" "2015-03-09T10:24:43.681Z" "THREATS AGAINST LIFE" 150156501 "GeoPoint" 37.7739274524819 -122.412933062384 "AYC1lr7zM9" "SOUTHERN" 15015650119057 "NONE" "2015-02-20T11:25:00.000Z" "2015-03-09T10:24:43.681Z" 10
"__type107" "1000 Block of GEARY ST" "BURGLARY" "2015-03-09T10:24:43.689Z" "BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY" 150156614 "GeoPoint" 37.7857331120575 -122.420571110949 "LBQrnAUz4o" "NORTHERN" 15015661405031 "NONE" "Date" "2015-03-09T10:24:43.689Z" 10
"iso107" "1000 Block of GEARY ST" "BURGLARY" "2015-03-09T10:24:43.689Z" "BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY" 150156614 "GeoPoint" 37.7857331120575 -122.420571110949 "LBQrnAUz4o" "NORTHERN" 15015661405031 "NONE" "2015-02-20T11:20:00.000Z" "2015-03-09T10:24:43.689Z" 10
"__type108" "VANNESS AV / GOLDEN GATE AV" "NON-CRIMINAL" "2015-03-09T10:24:43.697Z" "LOST PROPERTY" 156041001 "GeoPoint" 37.7810308461783 -122.420439512717 "jV4kNmoPyl" "NORTHERN" 15604100171000 "NONE" "Date" "2015-03-09T10:24:43.697Z" 1
"iso108" "VANNESS AV / GOLDEN GATE AV" "NON-CRIMINAL" "2015-03-09T10:24:43.697Z" "LOST PROPERTY" 156041001 "GeoPoint" 37.7810308461783 -122.420439512717 "jV4kNmoPyl" "NORTHERN" 15604100171000 "NONE" "2015-02-20T11:15:00.000Z" "2015-03-09T10:24:43.697Z" 1
"__type109" "1300 Block of GRANT AV" "LARCENY/THEFT" "2015-03-09T10:24:43.706Z" "PETTY THEFT OF PROPERTY" 156041766 "GeoPoint" 37.7992576492589 -122.40723429412 "RwKthwqhHk" "CENTRAL" 15604176606372 "NONE" "Date" "2015-03-09T10:24:43.706Z" 10
"iso109" "1300 Block of GRANT AV" "LARCENY/THEFT" "2015-03-09T10:24:43.706Z" "PETTY THEFT OF PROPERTY" 156041766 "GeoPoint" 37.7992576492589 -122.40723429412 "RwKthwqhHk" "CENTRAL" 15604176606372 "NONE" "2015-02-20T11:00:00.000Z" "2015-03-09T10:24:43.706Z" 10
"__type110" "1200 Block of MISSION ST" "LARCENY/THEFT" "2015-03-09T10:24:43.714Z" "PETTY THEFT BICYCLE" 150156636 "GeoPoint" 37.7770436202636 -122.413583483648 "7aOfuOmwj9" "SOUTHERN" 15015663606313 "NONE" "Date" "2015-03-09T10:24:43.714Z" 10
"iso110" "1200 Block of MISSION ST" "LARCENY/THEFT" "2015-03-09T10:24:43.714Z" "PETTY THEFT BICYCLE" 150156636 "GeoPoint" 37.7770436202636 -122.413583483648 "7aOfuOmwj9" "SOUTHERN" 15015663606313 "NONE" "2015-02-20T10:54:00.000Z" "2015-03-09T10:24:43.714Z" 10
"__type111" "1200 Block of 39TH AV" "OTHER OFFENSES" "2015-03-09T10:24:43.722Z" "OBSCENE PHONE CALLS(S)" 156041910 "GeoPoint" 37.7635346947305 -122.498689114668 "5Xno4rpATu" "TARAVAL" 15604191019050 "NONE" "Date" "2015-03-09T10:24:43.722Z" 1
"iso111" "1200 Block of 39TH AV" "OTHER OFFENSES" "2015-03-09T10:24:43.722Z" "OBSCENE PHONE CALLS(S)" 156041910 "GeoPoint" 37.7635346947305 -122.498689114668 "5Xno4rpATu" "TARAVAL" 15604191019050 "NONE" "2015-02-20T10:20:00.000Z" "2015-03-09T10:24:43.722Z" 1
"__type112" "1000 Block of POINTLOBOS AV" "LARCENY/THEFT" "2015-03-09T10:24:43.730Z" "GRAND THEFT FROM LOCKED AUTO" 156041192 "GeoPoint" 37.7784692199467 -122.513642064265 "AlzpC4lWmz" "RICHMOND" 15604119206244 "NONE" "Date" "2015-03-09T10:24:43.730Z" 10
"iso112" "1000 Block of POINTLOBOS AV" "LARCENY/THEFT" "2015-03-09T10:24:43.730Z" "GRAND THEFT FROM LOCKED AUTO" 156041192 "GeoPoint" 37.7784692199467 -122.513642064265 "AlzpC4lWmz" "RICHMOND" 15604119206244 "NONE" "2015-02-20T10:00:00.000Z" "2015-03-09T10:24:43.730Z" 10
"__type113" "1100 Block of FILLMORE ST" "LARCENY/THEFT" "2015-03-09T10:24:43.738Z" "GRAND THEFT FROM LOCKED AUTO" 156042736 "GeoPoint" 37.7800478529923 -122.431979576386 "e75ssLDAaK" "NORTHERN" 15604273606244 "NONE" "Date" "2015-03-09T10:24:43.738Z" 10
"iso113" "1100 Block of FILLMORE ST" "LARCENY/THEFT" "2015-03-09T10:24:43.738Z" "GRAND THEFT FROM LOCKED AUTO" 156042736 "GeoPoint" 37.7800478529923 -122.431979576386 "e75ssLDAaK" "NORTHERN" 15604273606244 "NONE" "2015-02-20T09:00:00.000Z" "2015-03-09T10:24:43.738Z" 10
"__type114" "FILLMORE ST / OFARRELL ST" "OTHER OFFENSES" "2015-03-09T10:24:43.747Z" "TRAFFIC VIOLATION" 150155735 "GeoPoint" 37.7832909416362 -122.432706975892 "1Oo40FcP08" "NORTHERN" 15015573565015 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.747Z" 1
"iso114" "FILLMORE ST / OFARRELL ST" "OTHER OFFENSES" "2015-03-09T10:24:43.747Z" "TRAFFIC VIOLATION" 150155735 "GeoPoint" 37.7832909416362 -122.432706975892 "1Oo40FcP08" "NORTHERN" 15015573565015 "ARREST, BOOKED" "2015-02-20T08:09:00.000Z" "2015-03-09T10:24:43.747Z" 1
"__type115" "LAGUNA ST / BUSH ST" "LARCENY/THEFT" "2015-03-09T10:24:43.755Z" "GRAND THEFT FROM LOCKED AUTO" 156040990 "GeoPoint" 37.7876500488862 -122.428528443651 "vHqBHhwkLN" "NORTHERN" 15604099006244 "NONE" "Date" "2015-03-09T10:24:43.755Z" 10
"iso115" "LAGUNA ST / BUSH ST" "LARCENY/THEFT" "2015-03-09T10:24:43.755Z" "GRAND THEFT FROM LOCKED AUTO" 156040990 "GeoPoint" 37.7876500488862 -122.428528443651 "vHqBHhwkLN" "NORTHERN" 15604099006244 "NONE" "2015-02-20T07:59:00.000Z" "2015-03-09T10:24:43.755Z" 10
"__type116" "2600 Block of MASON ST" "LARCENY/THEFT" "2015-03-09T10:24:43.763Z" "PETTY THEFT FROM A BUILDING" 150156078 "GeoPoint" 37.8079694729269 -122.414003178329 "xuwjsyltAR" "CENTRAL" 15015607806301 "NONE" "Date" "2015-03-09T10:24:43.763Z" 10
"iso116" "2600 Block of MASON ST" "LARCENY/THEFT" "2015-03-09T10:24:43.763Z" "PETTY THEFT FROM A BUILDING" 150156078 "GeoPoint" 37.8079694729269 -122.414003178329 "xuwjsyltAR" "CENTRAL" 15015607806301 "NONE" "2015-02-20T07:50:00.000Z" "2015-03-09T10:24:43.763Z" 10
"__type117" "GOUGH ST / EDDY ST" "LARCENY/THEFT" "2015-03-09T10:24:43.771Z" "GRAND THEFT FROM LOCKED AUTO" 156043245 "GeoPoint" 37.7824756422772 -122.424109315499 "tqI89baR0C" "NORTHERN" 15604324506244 "NONE" "Date" "2015-03-09T10:24:43.771Z" 10
"iso117" "GOUGH ST / EDDY ST" "LARCENY/THEFT" "2015-03-09T10:24:43.771Z" "GRAND THEFT FROM LOCKED AUTO" 156043245 "GeoPoint" 37.7824756422772 -122.424109315499 "tqI89baR0C" "NORTHERN" 15604324506244 "NONE" "2015-02-20T07:00:00.000Z" "2015-03-09T10:24:43.771Z" 10
"__type118" "800 Block of MISSION ST" "MISSING PERSON" "2015-03-09T10:24:43.783Z" "FOUND PERSON" 150156824 "GeoPoint" 37.7842645474624 -122.404636264759 "pcaPdVkrnb" "SOUTHERN" 15015682475000 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.783Z" 2
"iso118" "800 Block of MISSION ST" "MISSING PERSON" "2015-03-09T10:24:43.783Z" "FOUND PERSON" 150156824 "GeoPoint" 37.7842645474624 -122.404636264759 "pcaPdVkrnb" "SOUTHERN" 15015682475000 "ARREST, BOOKED" "2015-02-20T06:54:00.000Z" "2015-03-09T10:24:43.783Z" 2
"__type119" "800 Block of MISSION ST" "NON-CRIMINAL" "2015-03-09T10:24:43.791Z" "AIDED CASE, MENTAL DISTURBED" 150156824 "GeoPoint" 37.7842645474624 -122.404636264759 "bfagYAaOD4" "SOUTHERN" 15015682464020 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.791Z" 1
"iso119" "800 Block of MISSION ST" "NON-CRIMINAL" "2015-03-09T10:24:43.791Z" "AIDED CASE, MENTAL DISTURBED" 150156824 "GeoPoint" 37.7842645474624 -122.404636264759 "bfagYAaOD4" "SOUTHERN" 15015682464020 "ARREST, BOOKED" "2015-02-20T06:54:00.000Z" "2015-03-09T10:24:43.791Z" 1
"__type120" "MCALLISTER ST / GOUGH ST" "LARCENY/THEFT" "2015-03-09T10:24:43.800Z" "GRAND THEFT FROM LOCKED AUTO" 156040984 "GeoPoint" 37.779672005548 -122.423545232042 "oxwxpwODEi" "NORTHERN" 15604098406244 "NONE" "Date" "2015-03-09T10:24:43.800Z" 10
"iso120" "MCALLISTER ST / GOUGH ST" "LARCENY/THEFT" "2015-03-09T10:24:43.800Z" "GRAND THEFT FROM LOCKED AUTO" 156040984 "GeoPoint" 37.779672005548 -122.423545232042 "oxwxpwODEi" "NORTHERN" 15604098406244 "NONE" "2015-02-20T06:00:00.000Z" "2015-03-09T10:24:43.800Z" 10
"__type121" "900 Block of STEINER ST" "BURGLARY" "2015-03-09T10:24:43.808Z" "BURGLARY OF FLAT, UNLAWFUL ENTRY" 150157844 "GeoPoint" 37.7779566519113 -122.433383172032 "ZmaoRRKMAe" "NORTHERN" 15015784405023 "NONE" "Date" "2015-03-09T10:24:43.808Z" 10
"iso121" "900 Block of STEINER ST" "BURGLARY" "2015-03-09T10:24:43.808Z" "BURGLARY OF FLAT, UNLAWFUL ENTRY" 150157844 "GeoPoint" 37.7779566519113 -122.433383172032 "ZmaoRRKMAe" "NORTHERN" 15015784405023 "NONE" "2015-02-20T03:55:00.000Z" "2015-03-09T10:24:43.808Z" 10
"__type122" "0 Block of MIRABEL AV" "VEHICLE THEFT" "2015-03-09T10:24:43.817Z" "STOLEN AUTOMOBILE" 150156090 "GeoPoint" 37.7464196657942 -122.416456065811 "0wI8sgR1wh" "INGLESIDE" 15015609007021 "NONE" "Date" "2015-03-09T10:24:43.817Z" 10
"iso122" "0 Block of MIRABEL AV" "VEHICLE THEFT" "2015-03-09T10:24:43.817Z" "STOLEN AUTOMOBILE" 150156090 "GeoPoint" 37.7464196657942 -122.416456065811 "0wI8sgR1wh" "INGLESIDE" 15015609007021 "NONE" "2015-02-20T02:30:00.000Z" "2015-03-09T10:24:43.817Z" 10
"__type123" "WEBSTER ST / HAIGHT ST" "LARCENY/THEFT" "2015-03-09T10:24:43.825Z" "GRAND THEFT FROM LOCKED AUTO" 156040912 "GeoPoint" 37.7723149684719 -122.428805083825 "5Gk5FVTVps" "NORTHERN" 15604091206244 "NONE" "Date" "2015-03-09T10:24:43.825Z" 10
"iso123" "WEBSTER ST / HAIGHT ST" "LARCENY/THEFT" "2015-03-09T10:24:43.825Z" "GRAND THEFT FROM LOCKED AUTO" 156040912 "GeoPoint" 37.7723149684719 -122.428805083825 "5Gk5FVTVps" "NORTHERN" 15604091206244 "NONE" "2015-02-20T02:00:00.000Z" "2015-03-09T10:24:43.825Z" 10
"__type124" "100 Block of HYDE ST" "VEHICLE THEFT" "2015-03-09T10:24:43.833Z" "STOLEN TRUCK" 150155343 "GeoPoint" 37.7821198488931 -122.415669661443 "dwdsP65U8J" "TENDERLOIN" 15015534307025 "NONE" "Date" "2015-03-09T10:24:43.833Z" 10
"iso124" "100 Block of HYDE ST" "VEHICLE THEFT" "2015-03-09T10:24:43.833Z" "STOLEN TRUCK" 150155343 "GeoPoint" 37.7821198488931 -122.415669661443 "dwdsP65U8J" "TENDERLOIN" 15015534307025 "NONE" "2015-02-20T02:00:00.000Z" "2015-03-09T10:24:43.833Z" 10
"__type125" "OAK ST / WEBSTER ST" "VANDALISM" "2015-03-09T10:24:43.842Z" "MALICIOUS MISCHIEF, VANDALISM" 156040940 "GeoPoint" 37.7741822530143 -122.429178876168 "3wWm39Yib6" "NORTHERN" 15604094028150 "NONE" "Date" "2015-03-09T10:24:43.842Z" 5
"iso125" "OAK ST / WEBSTER ST" "VANDALISM" "2015-03-09T10:24:43.842Z" "MALICIOUS MISCHIEF, VANDALISM" 156040940 "GeoPoint" 37.7741822530143 -122.429178876168 "3wWm39Yib6" "NORTHERN" 15604094028150 "NONE" "2015-02-20T01:30:00.000Z" "2015-03-09T10:24:43.842Z" 5
"__type126" "18TH ST / CASTRO ST" "LARCENY/THEFT" "2015-03-09T10:24:43.850Z" "GRAND THEFT PICKPOCKET" 150156620 "GeoPoint" 37.7608878061194 -122.435002864298 "ocOeFZvA8q" "MISSION" 15015662006112 "NONE" "Date" "2015-03-09T10:24:43.850Z" 10
"iso126" "18TH ST / CASTRO ST" "LARCENY/THEFT" "2015-03-09T10:24:43.850Z" "GRAND THEFT PICKPOCKET" 150156620 "GeoPoint" 37.7608878061194 -122.435002864298 "ocOeFZvA8q" "MISSION" 15015662006112 "NONE" "2015-02-20T00:01:00.000Z" "2015-03-09T10:24:43.850Z" 10
"__type127" "1700 Block of 35TH AV" "OTHER OFFENSES" "2015-03-09T10:24:43.858Z" "LOST/STOLEN LICENSE PLATE" 150160900 "GeoPoint" 37.7543968656925 -122.493752455456 "nFYynHdsF7" "TARAVAL" 15016090071010 "NONE" "Date" "2015-03-09T10:24:43.858Z" 1
"iso127" "1700 Block of 35TH AV" "OTHER OFFENSES" "2015-03-09T10:24:43.858Z" "LOST/STOLEN LICENSE PLATE" 150160900 "GeoPoint" 37.7543968656925 -122.493752455456 "nFYynHdsF7" "TARAVAL" 15016090071010 "NONE" "2015-02-20T00:01:00.000Z" "2015-03-09T10:24:43.858Z" 1
"__type128" "STANYAN ST / PAGE ST" "OTHER OFFENSES" "2015-03-09T10:24:43.866Z" "DRIVERS LICENSE, SUSPENDED OR REVOKED" 150155280 "GeoPoint" 37.7700970411704 -122.453728603068 "M8RyyqHJDS" "PARK" 15015528065016 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.866Z" 1
"iso128" "STANYAN ST / PAGE ST" "OTHER OFFENSES" "2015-03-09T10:24:43.866Z" "DRIVERS LICENSE, SUSPENDED OR REVOKED" 150155280 "GeoPoint" 37.7700970411704 -122.453728603068 "M8RyyqHJDS" "PARK" 15015528065016 "ARREST, BOOKED" "2015-02-19T23:32:00.000Z" "2015-03-09T10:24:43.866Z" 1
"__type129" "CASTRO ST / STATES ST" "LARCENY/THEFT" "2015-03-09T10:24:43.874Z" "GRAND THEFT FROM LOCKED AUTO" 156041653 "GeoPoint" 37.7634629489652 -122.435260251626 "68EH2e1RxF" "PARK" 15604165306244 "NONE" "Date" "2015-03-09T10:24:43.874Z" 10
"iso129" "CASTRO ST / STATES ST" "LARCENY/THEFT" "2015-03-09T10:24:43.874Z" "GRAND THEFT FROM LOCKED AUTO" 156041653 "GeoPoint" 37.7634629489652 -122.435260251626 "68EH2e1RxF" "PARK" 15604165306244 "NONE" "2015-02-19T23:30:00.000Z" "2015-03-09T10:24:43.874Z" 10
"__type130" "100 Block of 5TH AV" "VEHICLE THEFT" "2015-03-09T10:24:43.883Z" "STOLEN AUTOMOBILE" 150155503 "GeoPoint" 37.7859062974194 -122.463628372092 "vLKHyW1Cwb" "RICHMOND" 15015550307021 "NONE" "Date" "2015-03-09T10:24:43.883Z" 10
"iso130" "100 Block of 5TH AV" "VEHICLE THEFT" "2015-03-09T10:24:43.883Z" "STOLEN AUTOMOBILE" 150155503 "GeoPoint" 37.7859062974194 -122.463628372092 "vLKHyW1Cwb" "RICHMOND" 15015550307021 "NONE" "2015-02-19T23:30:00.000Z" "2015-03-09T10:24:43.883Z" 10
"__type131" "HAIGHT ST / STEINER ST" "NON-CRIMINAL" "2015-03-09T10:24:43.914Z" "LOST PROPERTY" 156043160 "GeoPoint" 37.7718957419666 -122.432095555154 "Cq0fW2G0Bj" "NORTHERN" 15604316071000 "NONE" "Date" "2015-03-09T10:24:43.914Z" 1
"iso131" "HAIGHT ST / STEINER ST" "NON-CRIMINAL" "2015-03-09T10:24:43.914Z" "LOST PROPERTY" 156043160 "GeoPoint" 37.7718957419666 -122.432095555154 "Cq0fW2G0Bj" "NORTHERN" 15604316071000 "NONE" "2015-02-19T23:18:00.000Z" "2015-03-09T10:24:43.914Z" 1
"__type132" "PALOU AV / NEWHALL ST" "OTHER OFFENSES" "2015-03-09T10:24:43.922Z" "DRIVERS LICENSE, SUSPENDED OR REVOKED" 150155202 "GeoPoint" 37.7350382675041 -122.392779047703 "y2W77Xc4yU" "BAYVIEW" 15015520265016 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.922Z" 1
"iso132" "PALOU AV / NEWHALL ST" "OTHER OFFENSES" "2015-03-09T10:24:43.922Z" "DRIVERS LICENSE, SUSPENDED OR REVOKED" 150155202 "GeoPoint" 37.7350382675041 -122.392779047703 "y2W77Xc4yU" "BAYVIEW" 15015520265016 "ARREST, BOOKED" "2015-02-19T23:10:00.000Z" "2015-03-09T10:24:43.922Z" 1
"__type133" "COLUMBUS AV / GREEN ST" "ASSAULT" "2015-03-09T10:24:43.931Z" "BATTERY" 150155177 "GeoPoint" 37.7994880717633 -122.409017007613 "fRXOnwzafd" "CENTRAL" 15015517704134 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.931Z" 10
"iso133" "COLUMBUS AV / GREEN ST" "ASSAULT" "2015-03-09T10:24:43.931Z" "BATTERY" 150155177 "GeoPoint" 37.7994880717633 -122.409017007613 "fRXOnwzafd" "CENTRAL" 15015517704134 "ARREST, BOOKED" "2015-02-19T22:14:00.000Z" "2015-03-09T10:24:43.931Z" 10
"__type134" "COLUMBUS AV / GREEN ST" "VANDALISM" "2015-03-09T10:24:43.939Z" "MALICIOUS MISCHIEF, ADULT SUSPECT" 150155177 "GeoPoint" 37.7994880717633 -122.409017007613 "s1870T4LMe" "CENTRAL" 15015517728092 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.939Z" 5
"iso134" "COLUMBUS AV / GREEN ST" "VANDALISM" "2015-03-09T10:24:43.939Z" "MALICIOUS MISCHIEF, ADULT SUSPECT" 150155177 "GeoPoint" 37.7994880717633 -122.409017007613 "s1870T4LMe" "CENTRAL" 15015517728092 "ARREST, BOOKED" "2015-02-19T22:14:00.000Z" "2015-03-09T10:24:43.939Z" 5
"__type135" "400 Block of TURK ST" "ROBBERY" "2015-03-09T10:24:43.947Z" "ATTEMPTED ROBBERY RESIDENCE WITH A KNIFE" 150156686 "GeoPoint" 37.7825569563078 -122.416349428183 "qxhoBBmVZs" "TENDERLOIN" 15015668603452 "NONE" "Date" "2015-03-09T10:24:43.947Z" 10
"iso135" "400 Block of TURK ST" "ROBBERY" "2015-03-09T10:24:43.947Z" "ATTEMPTED ROBBERY RESIDENCE WITH A KNIFE" 150156686 "GeoPoint" 37.7825569563078 -122.416349428183 "qxhoBBmVZs" "TENDERLOIN" 15015668603452 "NONE" "2015-02-19T22:00:00.000Z" "2015-03-09T10:24:43.947Z" 10
"__type136" "1400 Block of PINE ST" "LARCENY/THEFT" "2015-03-09T10:24:43.956Z" "GRAND THEFT FROM LOCKED AUTO" 156040978 "GeoPoint" 37.7897774160756 -122.419694813697 "e1m7hiUIfL" "NORTHERN" 15604097806244 "NONE" "Date" "2015-03-09T10:24:43.956Z" 10
"iso136" "1400 Block of PINE ST" "LARCENY/THEFT" "2015-03-09T10:24:43.956Z" "GRAND THEFT FROM LOCKED AUTO" 156040978 "GeoPoint" 37.7897774160756 -122.419694813697 "e1m7hiUIfL" "NORTHERN" 15604097806244 "NONE" "2015-02-19T22:00:00.000Z" "2015-03-09T10:24:43.956Z" 10
"__type137" "1500 Block of POLK ST" "WARRANTS" "2015-03-09T10:24:43.964Z" "ENROUTE TO PAROLE OFFICER" 150155070 "GeoPoint" 37.7910545718408 -122.420713728356 "D42cTLqeaT" "NORTHERN" 15015507062030 "ARREST, BOOKED" "Date" "2015-03-09T10:24:43.964Z" 5
"iso137" "1500 Block of POLK ST" "WARRANTS" "2015-03-09T10:24:43.964Z" "ENROUTE TO PAROLE OFFICER" 150155070 "GeoPoint" 37.7910545718408 -122.420713728356 "D42cTLqeaT" "NORTHERN" 15015507062030 "ARREST, BOOKED" "2015-02-19T21:49:00.000Z" "2015-03-09T10:24:43.964Z" 5
"__type138" "FLORIDA ST / 19TH ST" "VEHICLE THEFT" "2015-03-09T10:24:43.973Z" "STOLEN TRUCK" 150157446 "GeoPoint" 37.7604284539394 -122.410964638346 "ScDEO9e0wu" "MISSION" 15015744607025 "NONE" "Date" "2015-03-09T10:24:43.973Z" 10
"iso138" "FLORIDA ST / 19TH ST" "VEHICLE THEFT" "2015-03-09T10:24:43.973Z" "STOLEN TRUCK" 150157446 "GeoPoint" 37.7604284539394 -122.410964638346 "ScDEO9e0wu" "MISSION" 15015744607025 "NONE" "2015-02-19T21:00:00.000Z" "2015-03-09T10:24:43.973Z" 10
